xpos,ypos,xvel,yvel
-72.622,35.658,32.497,-107.6
-18.094,6.4936,14.512,-10.687
-7.9569,6.5601,47.268,-8.3216
-0.67988,3.3833,79.466,-24.351
6.3326,1.4413,46.835,-18.042
0.9267,0.84966,-32.763,9.3415
-6.0449,0.12857,-38.27,-5.5779
-11,-4.1726,-40.387,-20.901
-7.4108,-8.8259,38.961,-23.406
-1.2448,-12.566,53.506,-21.511
-4.4835,-11.509,-31.725,16.241
-5.9097,-7.5331,5.2106,12.486
-12.487,-10.214,-33.183,-31.41
-11.363,-6.2278,-5.0743,57.252
-7.6041,3.2203,40.926,90.718
-2.1021,9.9551,23.769,12.059
-3.0169,10.905,-18.206,-6.7727
-7.1137,16.585,-28.514,142.64
-10.303,27.977,17.119,178.49
-7.9105,56.359,14.903,366.83
2.2731,106.01,167.91,467.55
24.674,106.59,190.42,70.943
37.573,81.426,81.426,-148.39
3.0355,12.246,17.788,-51.04
-4.3882,-1.1095,-26.794,-41.28
-10.769,-4.5154,-12.374,-37.829
-14.999,-6.9772,-4.4744,-28.561
-13.417,-10.79,-10.389,-51.741
-13.786,-11.404,-35.448,-4.6942
-11.385,1.8363,22.703,78.411
-6.2199,1.2798,40.419,-29.912
-10.481,-6.1871,-38.947,-82.118
-8.7543,-4.9995,-21.566,25.928
-13.152,-5.0921,-19.121,32.168
-14.447,-9.7627,23.413,-57.818
-8.7371,-14.652,41.062,-26.839
-13.871,-6.2102,-37.249,64.816
-18.369,2.55,-43.059,37.104
-22.438,3.1621,-12.582,-12.463
-23.529,-3.7112,-36.33,-4.0052
-18.924,-4.7427,-25.017,25.622
-14.669,-4.4939,-52.558,-13.13
-43.99,8.7274,-297.81,155.6
-65.183,19.5,-211.48,132.46
-65.073,17.555,-12.864,-24.478
-56.683,15.811,43.111,-7.2472
-10.071,3.5563,25.923,-12.861
-3.6797,4.0967,25.404,4.1909
-3.6535,2.5082,-7.0595,-24.973
-8.8784,-1.1916,-25.166,-46.171
-6.2383,-7.814,45.286,-54.692
-4.5419,-8.5857,23.847,-26.691
-6.9396,-4.335,-33.751,32.93
-10.819,2.0089,-11.055,23.099
-17.863,-0.98331,-20.015,-40.823
-18.907,-5.8779,12.841,-30.275
-12.307,-4.5831,27.004,14.547
-6.7806,-6.6862,21.96,-26.574
-5.4711,-12.639,-12.185,-33.923
-8.6652,-6.6345,-30.491,50.925
-20.199,-3.5788,-70.321,27.988
-23.928,-11.265,-13.77,-59.957
-24.528,-18.541,-11.623,-66.045
-29.505,-15.37,-53.242,-27.194
-30.681,-23.498,-104.36,-92.343
-50.648,-47.474,-256.75,-264.13
-67.926,-73.282,-112.01,-218.67
-64.65,-70.857,-8.8716,-3.2222
-18.924,-5.2514,-22.973,61.196
-11.459,11.718,3.4895,42.632
-7.6401,8.8649,13.415,-29.313
-8.8626,5.0737,12.62,-26.838
-10.426,8.4326,-4.3105,29.299
-12.775,3.9747,-34.337,-38.583
-8.1694,-0.6423,28.475,-19.967
-5.7207,1.1233,15.001,26.995
-7.254,-2.7865,-15.636,-7.4675
-11.656,-7.0517,-60.144,-36.687
-11.555,-9.523,38.892,-27.722
-4.5596,-14.547,37.214,-15.403
-3.3711,-17.284,-0.79686,-20.315
-5.4557,-14.436,6.028,-4.8362
-5.4645,-15.37,1.4921,-11.655
-5.7096,-12.611,9.4334,0.66021
-7.8637,-7.7248,-19.964,4.4844
-7.634,-6.9949,16.511,21.494
-9.1836,-6.3763,-25.54,78.176
7.3695,36.299,138.82,455.87
30.502,84.584,226.32,412.15
37.323,95.485,29.901,44.067
37.612,75.622,12.321,-150.3
-2.47,5.1467,-25.942,-52.643
-4.6216,-4.8221,21.037,5.2861
-3.9088,0.77312,28.086,39.639
0.58161,4.9736,41.654,16.199
-1.4605,8.5648,-15.458,6.4931
-6.208,7.4273,-36.79,-3.4576
-11.099,3.3817,-8.208,10.224
-12.017,2.7399,25.698,45.968
-16.214,1.2786,-33.669,22.77
-22.314,0.18251,-47.171,3.9481
-20.221,2.1991,-6.4672,14.046
-17.29,-8.6039,-14.678,-51.176
-15.093,-11.483,36.468,-5.0328
-15.964,-2.3359,-22.922,52.776
-16.579,0.45272,-23.916,16.216
-8.473,0.23571,52.212,-8.0938
10.653,10.83,206.37,111.32
56.545,29.074,440.43,219.87
84.606,42.327,250.67,80.069
84.745,39.913,39.142,-29.03
1.528,7.9539,-47.627,-16.529
-7.5635,1.2608,-2.8623,-4.4389
-0.2016,-0.10502,75.494,-6.869
0.65636,-3.0854,-8.711,-5.3606
0.78355,-4.3625,4.6791,-18.66
5.0916,-5.3448,19.005,-38.207
1.2035,-12.518,-43.779,-47.58
-4.967,-16.219,-41.088,-1.6532
-15.948,-14.237,-63.961,-14.432
-8.7681,-13.378,61.528,20.431
-3.9473,-13.699,7.6985,6.8512
-5.5826,-2.067,-21.201,43.426
-7.188,3.4326,-22.55,71.762
-13.976,10.208,-43.235,32.975
-18.783,17.821,-41.13,22.952
-11.998,9.6287,14.248,9.8644
-10.612,1.284,10.992,59.107
-15.035,15.587,-64.89,190.29
-30.864,46.359,-148.01,336.53
-45.542,90.942,-68.563,411.92
-30.532,102.58,96.891,136.05
-16.636,84.153,26.185,-109.18
-8.9841,9.5085,-36.736,-57.665
-8.2112,-0.12254,31.678,-39.736
-5.8667,-3.5735,24.387,-29.069
-12.92,-2.8046,-76.048,0.84167
-13.286,-0.41706,-10.085,23.867
-16.088,3.4945,-20.962,19.663
-22.413,4.5462,-57.176,49.312
-18.452,5.6035,13.129,21.595
-15.353,4.553,13.877,12.688
-10.628,2.5045,44.4,-22.229
-5.9332,-2.8758,-2.2672,-14.42
-4.3845,-4.0213,17.208,19.871
-3.7189,-5.4159,45.725,8.0228
-7.1743,-5.5678,3.2229,9.4579
-7.243,-0.030991,22.195,-4.183
-11.22,-4.2342,23.252,-67.31
-11.268,-14.978,23.435,-49.589
-15.024,-6.2496,-26.069,71.905
4.2287,25.015,225.87,286.75
53.863,46.263,442.12,177.29
74.905,42.643,129.96,3.9421
77.74,28.578,21.979,-49.978
-2.69,4.4051,-44.317,-10.528
-9.3203,-2.9586,49.026,-33.242
-7.2034,-9.8522,29.218,-54.087
-7.9753,-7.9427,4.2142,18.38
-10.308,-7.8748,-15.182,7.8161
-10.788,-14.277,-15.79,-59.002
-10.29,-12.258,-8.6303,8.1073
-2.354,-15.277,0.032172,-4.9282
5.4364,-20.961,33.507,-44.555
6.4766,-22.072,35.635,-14.621
3.9842,-13.309,6.0425,53.311
10.949,-4.6287,55.587,49.408
5.3802,1.6425,15.761,10.675
0.32286,0.60541,-9.4156,5.3312
-1.553,0.4134,13.959,-13.515
-5.9879,-2.4848,2.9308,0.8934
-15.868,-1.0177,-29.989,7.1016
-11.001,-9.182,-12.052,-61.365
-11.611,-11.429,-59.703,5.1054
-38.669,7.6835,-258.28,178.8
-73.458,30.574,-297.16,198.5
-93.43,36.535,-166.31,57.914
-88.256,31.758,-13.49,-3.5904
-16.495,5.7762,8.6079,12.428
-7.8625,7.0893,21.495,39.938
-3.9249,10.264,36.099,8.0188
-5.2937,8.9782,-38.938,-3.8387
-9.6439,6.351,-43.248,-6.7905
-3.676,4.7185,56.957,2.9803
1.765,-6.1113,46.236,-56.741
5.1506,-16.528,9.0384,-79.998
6.0213,-22.265,6.1154,-56.202
-9.7146,-27.778,-114.62,-9.3015
-19.86,-16.883,-12.236,65.604
-12.918,-6.3616,71.085,49.24
-9.5739,-6.3163,-16.782,-50.139
-12.409,-4.3011,-27.046,-10.91
-5.7659,3.5133,68.657,33.981
3.7459,8.9256,84.147,54.229
9.8102,17.295,39.579,90.249
13.5,6.6866,7.9233,15.646
11.901,-0.32804,-49.509,66.054
20.124,20.729,162.32,263.08
28.375,47.597,140.8,227.37
21.648,52.002,-5.6803,64.622
1.4872,46.113,-138.6,-8.3979
-11.525,8.4152,-41.797,-7.3237
-8.2376,-5.7553,23.564,-60.69
-7.2397,-14.272,-9.6005,-65.459
-12.056,-10.444,-26.584,16.773
-11.583,-7.5043,10.025,-6.7086
-15.062,-6.4516,-21.806,-13.823
-21.204,-6.5171,-41.837,-6.9027
-22.619,-3.8951,-7.1831,10.456
-19.728,-4.4688,5.4899,4.3147
-17.751,-10.231,14.008,-54.219
-19.019,-11.159,2.9896,10.507
-19.195,-3.5252,-27.198,47.621
-21.591,-5.3555,-24.891,-46.881
-13.7,-19.633,57.11,-80.085
0.30656,-23.23,84.941,-6.7592
1.7552,-22.575,21.279,-22.841
6.4394,-17.893,36.479,4.442
-4.39,-9.0664,-80.457,45.686
-53.044,-2.8139,-415.85,15.298
-104.36,-2.5836,-414.37,-36.21
-121.61,-2.1512,-107.79,-7.2705
-115.18,-5.7612,4.9732,-33.235
-16.322,-2.8559,64.168,-8.4051
3.9913,-7.3608,0.93935,-50.35
-3.2665,-17.238,-86.174,-103.88
-9.2787,-22.14,-43.492,-33.183
-13.831,-12.871,-1.2665,72.265
-6.758,-7.961,46.539,5.123
1.3977,-7.569,40.053,-11.59
-4.6227,1.2932,-33.776,96.083
-4.8608,10.73,-10.251,86.745
-2.6496,14.697,24.52,35.285
-5.1241,10.563,-9.3064,-15.422
-10.437,0.91462,-59.281,-18.155
-12.804,-1.8414,-12.337,8.7412
-11.608,-6.6672,16.002,-18.607
-8.5654,-8.4879,-6.7594,1.1839
-6.1305,-3.7083,6.615,1.0193
-7.1754,-2.3975,3.4598,16.829
-8.2701,-8.2359,-43.186,-69.653
-36.325,-18.346,-301.86,-89.165
-86.914,-17.432,-498.78,9.1276
-114,-23.652,-216.14,-21.315
-103.14,-12.363,111.56,48.292
-14.131,-1.4001,66.111,-16.153
-3.6612,-1.6965,11.929,-31.902
-9.7344,-3.3563,-73.504,-33.782
-18.338,-8.2854,-59.441,-55.851
-18.162,-7.2084,-6.5169,-4.5731
-12.779,-1.5826,48.155,35.316
-11.261,-3.8508,-27.982,-45.626
-16.28,-14.199,-65.689,-82.891
-18.439,-16.325,-16.927,2.9525
-12.456,-12.302,51.159,30.12
-9.2671,-14.887,12.008,-53.782
-6.1388,-12.001,8.2308,-8.6883
-1.8103,-8.3282,53.36,35.94
-0.68055,-1.0521,16.733,23.668
-8.3363,1.531,-51.86,-0.71601
-5.8839,2.9437,-3.7329,0.33638
-5.291,0.34768,8.3418,-10.752
4.3952,-1.0885,118.96,60.065
42.985,22.645,412.98,247.03
84.874,49.35,388.8,233.99
90.041,62.521,90.391,112.37
81.815,65.68,31.785,47.483
1.8798,12.787,-26.608,-35.569
-5.124,0.081308,38.197,-47.129
-0.54241,-6.3213,30.164,-70.473
-4.9188,-10.792,-33.654,-62.118
-4.3147,-14.065,-20.843,-20.544
-7.8101,-8.73,-1.9451,26.287
-6.1907,4.4739,31.75,40.48
-3.6603,15.184,-5.5062,60.429
-5.6196,17.549,-30.115,52.02
-8.2945,12.574,8.6682,-16.001
-10.255,2.8092,-10.024,-52.737
-8.601,-5.4289,-12.015,-34.323
-2.0392,-10.908,64.131,-8.9338
4.6847,-9.858,85.767,11.116
2.0021,-9.6164,-8.4783,-58.064
4.5023,-27.976,40.983,-203.3
26.342,-73.014,236.74,-374.44
58.017,-109.91,351.53,-341.87
64.778,-110.53,64.462,18.418
52.629,-82.517,-15.651,64.043
-1.0611,-11.123,-25.08,31.278
-2.9524,4.2227,57.277,58.471
1.8965,13.383,58.244,77.014
9.7748,16.469,80.224,16.228
15.057,7.9073,45.258,-64.069
11.664,0.004583,18.094,-39.689
8.4741,-3.9842,12.327,10.406
2.7848,-10.917,1.2831,-50.956
-4.1459,-10.656,-31.271,-7.575
-5.2904,-9.1033,25.219,22.668
-12.639,-12.656,-33.11,-28.124
-7.102,-12.762,34.084,-23.829
-8.8119,-5.2056,-30.882,42.879
-10.385,-1.6751,-9.9054,10.27
-12.634,2.5071,-23.508,20.157
-7.9981,3.7541,21.388,6.1391
-3.0105,-4.0631,37.819,-34.325
2.4103,3.0234,64.134,84.099
18.509,38.52,250.52,318.68
61.952,65.703,405.29,204.55
79.855,63.867,144.78,-7.9542
76.555,50.417,39.258,-7.5786
5.8457,13.27,3.4915,15.885
-1.875,7.5572,47.088,1.7623
4.2091,3.8329,49.013,-37.445
2.4849,-3.2698,-29.238,-44.232
-5.1864,-8.5873,-65.762,-36.131
-5.6373,-12.098,4.5664,-20.23
-4.1141,-14.097,11.14,-30.25
1.1917,-9.74,27.077,9.1333
-2.3625,-5.2859,-35.738,51.502
-13.268,-1.5097,-68.948,28.975
-17.817,-4.4836,-44.677,9.5355
-21.833,-0.29646,-55.915,52.486
-25.871,0.12592,-58.982,-7.6465
-26.247,0.76298,-35.613,15.667
-26.428,14.085,-45.646,114.76
-28.782,19.705,-82.836,65.258
-15.943,12.451,27.347,-12.988
-14.749,5.2268,-24.965,-23.688
-13.53,2.022,-80.836,37.169
-21.409,4.9765,-75.818,85.448
-41.301,28.95,-196.74,323.16
-60.699,72.002,-178.29,408.82
-57.524,82.921,-23.556,139.83
-41.235,76.646,75.468,-10.964
-15.859,15.219,-14.149,-0.10655
-17.467,4.1614,-4.6804,6.9309
-20.456,-0.66419,-6.4913,-31.525
-23.829,-7.5972,-58.756,-49.279
-21.793,-12.576,-19.437,-44.023
-21.226,-13.04,3.83,-24.345
-15.796,-14.371,27.183,-27.095
-6.5144,-13.287,15.119,-18.757
-10.951,-11.751,-32.759,21.766
-10.723,-3.6559,40.981,36.756
-13.33,2.251,-23.74,47.906
-11.694,-4.5817,2.4421,-39.159
-11.406,-9.1163,14.387,-16.186
-14.99,-5.8295,-10.1,14.717
-16.392,-5.7744,-5.5396,6.9279
-16.743,-7.1732,-4.6604,-64.184
-18.397,-2.1811,2.1929,41.093
-4.9908,6.2577,39.644,87.509
-3.6693,6.3203,-12.25,65.343
-17.373,27.752,-90.299,284.66
-32.133,76.341,-78.774,461.68
-34.089,101.37,9.2317,174.39
-35.496,88.97,-1.2041,-59.681
-28.625,58.199,47.419,-86.767
-14.142,11.243,-26.473,-20.234
-14.327,5.9429,-29.273,0.7397
-16.727,5.6311,-16.194,-7.7399
-18.085,1.861,-23.273,-45.358
-19.253,-8.677,-31.872,-85.073
-17.125,-14.412,-6.8054,-36.155
-9.1351,-11.089,17.741,36.932
-3.6321,-8.5352,18.363,-10.522
-2.5866,-8.321,4.6991,-31.986
-4.8133,-12.336,-3.1891,-48.347
-5.6289,-13.608,44.365,27.46
-7.6435,2.6739,27.085,126.36
-6.3109,9.7056,-8.4512,47.347
3.4457,6.9392,49.214,13.241
0.33914,6.0707,6.1827,38.666
-12.931,3.5672,-60.282,27.391
-41.945,-1.8891,-260.84,-24.287
-82.98,-2.408,-348.72,6.9914
-103.2,-6.8384,-199.04,-44.06
-100.09,-18.434,-35.088,-34.194
-22.334,3.9714,11.029,5.9694
-9.2027,7.1014,42.342,11.958
-3.5538,2.0365,39.588,-64.812
-5.979,-8.7131,-35.089,-72.743
-8.0466,-9.2706,22.133,1.9831
-6.5684,-11.243,16.864,-3.3357
-9.625,-9.4753,-24.509,-6.665
-19.768,-11.163,-69.656,-17.447
-20.059,-14.39,-1.1217,-29.88
-19.771,-18.047,-25.095,-5.4181
-17.952,-11.746,-7.4006,8.1373
-11.863,-9.0981,44.89,-3.6783
-6.1009,-13.931,61.014,-22.221
-1.097,-15.454,48.494,7.4872
8.2203,-13.758,24.634,83.393
6.3506,4.3833,8.6479,124.31
33.246,14.401,276.5,66.464
72.342,-3.5371,350.88,-174.81
80.347,-24.908,123.95,-125.41
11.224,-10.12,17.891,-21.145
1.3851,-8.7723,22.777,-62.076
0.42362,-3.3645,-0.55935,36.036
-7.0456,4.2521,-46.535,37.965
-13.34,-1.6389,-46.969,-62.952
-23.636,-2.1851,-43.918,2.9538
-23.949,1.2822,4.2876,65.871
-21.689,0.26226,3.8303,0.10838
-10.088,-5.4422,57.443,-66.234
-3.5724,-5.4174,15.497,5.6484
-5.9302,-3.3813,9.709,17.323
-2.8978,2.8003,29.935,23.011
-8.0166,5.8495,-18.453,57.489
-9.1759,2.8131,-53.136,28.28
-18.074,-1.6053,-69.061,6.934
-23.285,-11.128,-57.018,-17.677
-15.892,-17.074,46.957,-59.968
-16.299,-15.196,-53.28,-58.077
-37.302,-30.79,-280.01,-216.9
-62.051,-60.409,-222.48,-272.41
-58.407,-75.941,7.6885,-88.042
-50.595,-74.639,54.526,-36.822
-14.436,-14.187,15.034,11.452
-9.8954,-0.24368,52.175,7.1667
-0.17054,2.5617,88.878,-1.6434
6.0184,2.5721,34.399,0.23664
-5.789,6.9766,-91.897,16.707
-17.117,6.1324,-74.523,-11.096
-16.936,2.2856,22.874,-10.41
-12.318,-1.0521,25.073,-28.615
-6.8397,-7.9653,19.368,-18.193
-13.619,-3.7599,-63.363,55.442
-16.779,1.3276,-27.568,58.281
-19.111,7.1077,-58.759,8.8312
-20.016,1.4748,2.7944,-23.934
-15.845,-1.5369,22.214,11.128
-15.622,-0.11657,-2.0749,15.78
-24.395,-1.1533,-114.74,4.2284
-21.964,-5.7996,-31.155,-44.413
-31.714,-8.732,-117.19,43.681
-55.024,17.518,-260.31,253.48
-81.332,41.748,-260.23,206.01
-82.917,36.38,-44.75,-32.235
-79.35,29.899,11.084,-5.9373
-18.135,8.0127,4.1924,-7.4481
-11.373,5.7475,12.746,9.2657
-13.132,10.366,-41.543,38.067
-19.161,8.2433,-66.889,-23.609
-14.109,0.36025,37.753,-25.528
-10.76,-8.6147,13.283,-56.164
-11.587,-12.364,-30.079,-10.401
-7.499,-14.038,31.965,-30.106
-2.2217,-18.832,58.444,-54.852
2.0748,-21.184,26.463,-3.0696
-10.554,-9.1677,-26.262,48.979
-13.471,5.3354,-24.366,93.03
-16.187,6.7308,-8.7423,39.08
-17.438,6.9762,23.714,2.3937
-14.573,-6.6139,24.138,-72.802
-7.8103,-20.866,3.5151,-36.172
-3.2614,-3.0747,38.578,198.67
8.1869,40.023,113.86,393.93
19.07,75.179,97.548,315.45
21.308,85.706,67.02,87.243
27.764,79.863,97.673,-20.932
1.0291,13.334,-0.27349,-30.855
-0.84087,-4.1229,22.057,-86.479
-5.1422,-13.857,-12.098,-81.565
-9.8734,-14.597,9.6688,-6.138
-9.6844,-7.1803,14.582,44.364
-6.4014,-7.2502,9.6582,-57.51
-11.555,-12.222,-54.244,-58.643
-15.725,-12.813,-40.504,-1.1266
-16.773,-13.542,16.491,-15.707
-15.778,-14.735,16.89,-16.694
-8.6447,-17.088,11.665,0.31001
-10.194,-6.6793,-48.885,50.303
-8.7545,4.0526,7.1025,66.152
-8.6873,7.8261,19.854,-0.89395
-15.611,5.3871,-8.6384,-12.644
-13.884,2.0225,14.609,11.987
-6.6805,7.521,52.084,79.043
-14.665,21.169,-34.171,219.69
-6.24,63.971,147.72,426.2
21.549,103.76,222.89,297.7
34.803,108.79,59.547,57.535
36.441,84.124,0.5641,-53.63
2.5899,11.054,41.393,-55.823
6.8209,-7.8981,48.12,-76.801
6.5377,-11.935,-7.4061,-43.466
-2.7845,-14.206,-84.32,-26.862
-10.735,-17.957,-47.71,-50.577
-11.171,-21.201,2.3877,-19.657
-6.2899,-14.311,44.798,31.535
4.3948,-6.1909,75.999,26.774
2.9976,-2.7178,1.6576,-9.9765
-6.0899,0.76448,-67.96,22.717
-5.243,-2.9751,26.243,-10.91
-12.552,-4.7118,-21.755,-21.229
-12.544,-8.4858,28.772,4.4503
-3.57,-11.216,63.326,-21.896
-2.8238,-10.829,-20.585,-38.625
-23.741,-9.3894,-177.06,5.6357
-63.879,-3.8278,-387.18,52.295
-91.193,2.5171,-204.95,16.036
-88.155,-2.7506,0.64759,-28.811
-16.199,0.4627,57.51,-32.484
-5.4437,-11.794,4.4454,-101.89
-9.4412,-22.412,-65.182,-93.203
-18.379,-24.632,-43.646,-41.366
-23.945,-23.163,0.15354,-1.4327
-16.647,-23.904,33.268,-35.149
-11.258,-24.358,-6.4922,-57.152
-6.0416,-17.278,0.036015,12.655
-10.485,-9.0688,-71.194,47.206
-10.232,0.54453,27.399,13.832
-4.0032,-0.71379,19.734,22.694
-2.5932,-3.6661,5.4462,14.322
-5.2284,-0.83552,-10.091,34.999
-1.6472,-1.5203,15.263,-12.42
-2.566,-9.2952,24.151,-29.904
-1.1098,-15.902,24.969,-58.835
-0.49897,-27.831,12.845,-91.574
8.5376,-31.773,64.613,-75.508
33.295,-43.536,297.09,-165.88
63.809,-61.781,277.31,-176.97
71.518,-65.909,100.59,-90.322
65.998,-58.361,75.889,-44.935
6.0547,-12.338,10.225,-8.2769
-2.5204,-5.4477,28.766,-54.851
6.74,-4.9583,113.02,-9.075
2.3148,-1.9083,-18.498,-0.93459
-3.668,-2.2723,-26.92,-28.618
-7.3005,-1.4391,-13.778,-10.627
-10.623,-4.3091,7.437,-0.31046
-4.9555,-2.771,41.852,25.486
-2.9371,-0.46289,19.876,27.016
-1.1948,-0.92153,33.031,-0.25065
-4.3034,4.597,-31.792,13.405
-6.7845,9.2382,-8.6972,32.135
-3.8711,-0.013078,44.056,-30.624
-4.263,-6.5281,8.6958,-49.775
-4.0683,-12.605,21.017,-21.716
-2.2895,-5.3871,55.568,39.331
-6.2201,4.7614,-12.561,75.004
-16.944,18.454,-39.417,128.5
-5.1696,34.693,136.77,166.88
42.987,48.055,453.01,201.07
72.722,50.119,260.61,48.233
79.168,48.504,91.782,39.447
-1.9751,11.942,-94.039,10.735
-9.9889,2.6277,8.1375,10.515
2.8954,0.80082,122.14,-2.7986
7.2625,0.76468,48.101,11.582
6.1125,-2.1843,9.6631,13.759
5.4328,-1.5875,0.55525,4.3973
1.2064,-2.1959,20.923,8.214
-2.3957,-4.5155,-34.249,15.891
-6.5506,-2.9579,-34.54,55.91
-15.058,0.53666,-35.558,47.334
-27.314,1.7304,-96.397,-39.285
-23.966,-4.8884,-0.79927,-50.123
-15.651,-17.558,11.05,-76.688
-5.0148,-22.114,42.563,-20.87
-1.5161,-6.1956,20.391,74.629
-21.655,-15.569,-181.67,-15.257
-60.339,-36.29,-377.74,-193.47
-81.443,-50.085,-148.1,-86.407
-74.828,-42.087,74.318,72.961
-18.134,0.87617,-10.655,30.392
-14.639,5.1552,-10.631,3.5278
-21.487,4.0719,-51.436,9.5958
-24.531,4.5357,0.31097,15.088
-21.023,-1.4439,44.933,-45.52
-14.153,-6.306,25.831,-21.246
-14.327,-4.3112,1.8385,-8.4147
-12.849,-11.909,-14.592,-50.111
-14.152,-24.769,-33.073,-89.026
-11.451,-29.722,41.745,-9.0951
-11.269,-27.56,16.406,10.351
-10.752,-16.601,13.862,35.048
-4.5979,-1.9832,38.619,75.139
-7.187,3.7383,15.446,13.552
-6.0601,-3.8252,-6.0623,-19.011
-7.4041,10.66,13.654,139.17
-3.1164,46.783,95.422,391.83
13.389,77.63,166.11,305.98
14.845,79.292,2.5392,71.719
17.459,72.668,62.145,-3.5427
-0.35866,9.358,21.015,-54.32
-2.3102,-3.3913,3.0515,-39.904
-5.5594,-7.0405,-27.139,-33.004
-9.4311,-11.835,-7.3145,-37.93
-9.7246,-12.194,2.3785,-18.583
-12.404,-10.484,-16.805,-10.957
-10.432,-9.1018,26.137,-29.54
-7.3237,-7.8971,22.095,-4.9907
-12.72,-10.767,-34.806,-36.519
-12.812,-4.8783,1.0553,41.489
-6.7727,0.50083,50.705,53.435
-4.6447,3.378,52.589,11.814
-3.2466,-2.5779,-19.776,-34.908
-9.5341,-7.2974,-29.384,-36.142
-5.5772,-9.5145,59.395,10.728
-6.7815,-16.419,34.597,-49.358
-2.265,-19.361,48.917,-118.18
-3.9323,-31.327,-30.645,-150.27
-36.726,-43.163,-308.99,-146.98
-64.238,-67.16,-209.63,-300.83
-59.737,-79.776,67.89,-170.97
-53.977,-77.834,30.04,-11.712
-13.738,-8.3143,3.9482,13.215
-7.7766,0.64753,20.553,-5.064
-5.251,4.4212,41.534,-1.1852
0.11646,3.9849,29.113,1.4213
-0.83364,1.4923,15.23,-12.436
-5.2585,1.7573,-7.4506,21.281
-17.901,2.1789,-56.848,34.701
-21.722,3.8293,-11.269,17.88
-24.46,2.1794,-40.563,-12.276
-19.915,-8.6294,26.818,-60.146
-7.4641,-13.864,89.394,-16.884
-7.5189,-10.779,7.8335,33.694
-6.7231,-5.6722,-22.449,6.6583
-7.6975,-0.80688,19.004,-4.4891
-12.711,-1.3298,-19.63,-12.846
-13.511,-5.9481,22.018,-21.212
-11.323,-8.4994,39.043,-15.845
1.345,-1.836,136.59,18.727
51.217,15.082,501.76,114.29
113.78,14.262,558.57,-7.0982
131.12,-4.2463,69.471,-136.75
110.99,-16.245,-95.709,-97.611
5.6073,-2.5285,-25.426,0.70938
-2.9194,-2.4504,-5.9945,-49.38
-2.1177,-12.986,-5.3929,-77.03
-6.9206,-13.886,-31.78,-12.18
-14.577,-8.4518,-3.7988,14.339
-15.418,-6.6448,-1.8974,-18.319
-10.949,-5.0943,38.805,15.466
-4.2218,6.7618,49.471,88.568
-3.0479,7.6835,-13.238,-4.0949
-4.6328,2.3846,-7.6253,-11.346
-3.528,-7.3346,43.332,-58.34
-5.4425,-14.469,3.8663,-42.19
-7.2566,-7.4851,7.5677,57.554
-8.0402,-0.14275,-23.683,61.44
-19.28,6.109,-64.148,30.206
-27.805,7.01,-102.24,32.976
-29.856,0.20549,-29.934,-33.16
-27.309,-1.5814,-21.39,29.308
-25.981,3.9362,-36.812,75.465
-24.28,4.8111,-35.995,26.933
-18.298,3.4367,-25.301,36.333
-32.143,5.6492,-169,63.132
-72.131,29.202,-400.88,228.79
-100.22,53.402,-255.5,186.01
-96.911,48.901,45.529,-5.2263
-76.844,36.692,49.493,-37.575
-13.451,11.553,18.161,-25.931
-5.5675,8.5928,48.747,26.974
-6.1613,11.99,0.33479,-5.5152
-2.5549,6.0774,30.417,-22.197
4.7224,-1.8467,87.565,-48.058
0.73173,-3.1486,-7.4195,-3.925
-3.7503,0.93856,-27.107,33.842
-4.1525,4.1268,-17.071,6.3425
-14.281,6.322,-86.135,-2.4666
-18.711,7.9931,-54.287,41.679
-23.486,2.8378,-28.792,40.11
-17.067,2.3251,43.025,-1.5213
-16.121,-0.56765,-58.293,-14.197
-14.631,-2.5947,-30.132,6.5725
-8.7942,-6.3455,48.877,-21.239
-7.7511,-10.45,7.8611,5.1967
0.4333,-13.361,26.545,-20.637
5.3148,-22.725,51.927,-103.91
5.7782,-29.367,49.333,-61.521
9.7363,-28.27,44.658,-19.619
26.76,-45.735,202.99,-190.03
45.074,-62.95,233.33,-147.39
43.496,-67.273,20.066,-89.477
-1.5293,-4.2393,2.0598,90.135
-9.7728,11.333,0.75806,19.508
-9.1275,13.486,13.645,5.2624
-13.745,11.569,-18.248,-0.64542
-17.095,5.3126,-11.978,-35.155
-18.907,0.35606,-22.279,-26.107
-16.095,-5.3285,23.411,-29.993
-13.799,-10.238,27.793,-27.771
-17.16,-10.693,-27.07,-0.25795
-16.159,-5.9625,5.3227,16.082
-17.458,-6.366,8.6442,-6.1369
-12.04,-8.4083,36.314,-27.616
-4.8421,-17.503,67.991,-28.696
-7.4852,-13.826,-24.785,24.469
-13.41,-11.425,-31.61,14.759
-11.346,-11.155,44.57,-39.264
-18.373,-17.168,-38.713,-43.952
-7.4059,-12.012,114.87,42.683
29.875,21.963,371.86,271.8
77.028,47.688,412.19,253.34
98.521,56.975,219.27,90.894
91.816,43.205,22.246,-87.512
7.535,3.5737,-14.252,-30.481
-4.9388,-2.1403,-29.806,-23.074
-15.33,-3.0384,-98.961,5.638
-22.53,-2.4702,-54.833,-9.0938
-21.775,-5.7463,2.2352,-48.367
-14.578,-9.6892,32.306,-1.1063
-4.1791,-7.827,54.307,21.083
-1.8352,-12.149,-5.1031,-34.017
-6.6688,-16.099,-44.702,-34.232
-9.8796,-20.743,-22.9,-48.862
